mac_fill,flood_pressure,avg_age
0.6,0.333,0.0278
0.6,0.0,0.0033
0.5,0.0,0.0
0.5,0.0,0.0003
0.5,0.0,0.0017
0.5,0.0,0.0017
0.5,0.0,0.0017
0.5,0.0,0.0067
0.5,0.0,0.0033
0.6,0.167,0.0056
0.6,0.0,0.0056
0.6,0.0,0.0083
0.6,0.0,0.0006
0.6,0.0,0.0008
0.6,0.0,0.0011
0.5,0.0,0.0013
0.5,0.0,0.0167
0.5,0.0,0.0233
0.5,0.0,0.0033
0.6,0.167,0.0031
0.6,0.0,0.0039
0.6,0.0,0.0047
0.6,0.0,0.0056
0.6,0.0,0.0081
0.6,0.0,0.0075
0.6,0.0,0.0086
0.6,0.0,0.0086
0.6,0.0,0.0972
0.5,0.0,0.0733
0.5,0.0,0.0083
0.4,0.0,0.005
0.4,0.0,0.0058
0.4,0.0,0.0067
0.4,0.0,0.0075
0.3,0.0,0.0056
0.3,0.0,0.0611
0.2,0.0,0.0
0.2,0.0,0.0
0.2,0.0,0.0
0.3,0.333,0.0167
0.3,0.0,0.0222
0.3,0.0,0.0028
0.3,0.0,0.0033
0.2,0.0,0.0017
0.2,0.0,0.0017
0.2,0.0,0.0167
0.2,0.0,0.0017
0.2,0.0,0.0
0.6,0.667,0.0
0.6,0.0,0.0011
0.6,0.0,0.0011
0.6,0.0,0.0022
0.6,0.0,0.0022
0.6,0.0,0.0278
0.6,0.0,0.0333
0.6,0.0,0.0444
0.6,0.0,0.0444
0.5,0.0,0.0533
0.5,0.0,0.05
0.6,0.167,0.0528
0.6,0.0,0.0058
0.6,0.0,0.0053
0.6,0.0,0.0694
0.6,0.0,0.075
0.6,0.0,0.0086
0.5,0.0,0.0057
0.4,0.0,0.005
0.5,0.2,0.0023
0.5,0.0,0.0033
0.5,0.0,0.0433
0.5,0.0,0.0533
0.4,0.0,0.0333
0.4,0.0,0.0017
0.4,0.0,0.0017
0.6,0.333,0.0022
0.6,0.0,0.0389
0.6,0.0,0.05
0.6,0.0,0.0056
0.6,0.0,0.0067
0.5,0.0,0.0067
0.4,0.0,0.0058
0.4,0.0,0.0067
0.4,0.0,0.0075
0.4,0.0,0.0083
0.4,0.0,0.0092
0.3,0.0,0.0067
0.6,0.5,0.0036
0.5,0.0,0.001
0.5,0.0,0.0037
0.5,0.2,0.0027
0.5,0.0,0.0037
0.5,0.0,0.001
0.5,0.0,0.002
0.5,0.0,0.003
0.5,0.0,0.04
0.6,0.167,0.0583
0.5,0.0,0.0567
0.5,0.0,0.0067
0.5,0.0,0.0077
0.5,0.0,0.0867
0.5,0.0,0.0967
0.5,0.0,0.1067
0.5,0.0,0.0117
0.5,0.0,0.12
0.5,0.0,0.013
0.6,0.167,0.0078
0.6,0.0,0.0089
0.5,0.0,0.0063
0.4,0.0,0.0033
0.3,0.0,0.0028
0.4,0.25,0.0004
0.4,0.0,0.0013
0.4,0.0,0.0021
0.3,0.0,0.0017
0.5,0.4,0.0133
0.6,0.167,0.0278
0.6,0.0,0.0033
0.6,0.0,0.0044
0.6,0.0,0.0056
0.5,0.0,0.006
0.4,0.0,0.0058
0.4,0.0,0.0067
0.3,0.0,0.005
0.2,0.0,0.0
0.4,0.5,0.0008
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.4,0.0,0.0
0.5,0.2,0.0017
0.5,0.0,0.0027
0.5,0.0,0.0037
0.5,0.2,0.0037
0.5,0.0,0.04
0.5,0.0,0.0333
0.5,0.0,0.0433
0.5,0.0,0.0533
0.5,0.0,0.0063
0.5,0.0,0.0073
0.7,0.286,0.004
0.7,0.0,0.0052
0.7,0.0,0.0064
0.7,0.0,0.0076
0.6,0.0,0.0069
0.6,0.0,0.0528
0.6,0.0,0.0639
0.6,0.0,0.075
0.6,0.0,0.0086
0.7,0.143,0.0714
0.7,0.0,0.0833
0.7,0.0,0.0112
0.7,0.0,0.0124
0.7,0.0,0.0136
0.7,0.0,0.0124
0.7,0.0,0.0131
0.6,0.0,0.0103
0.6,0.0,0.1139
0.5,0.0,0.0833
0.6,0.167,0.0081
0.6,0.0,0.0086
0.6,0.0,0.0089
0.5,0.0,0.0057
0.5,0.0,0.006
0.9,0.444,0.0046
0.9,0.0,0.0056
0.9,0.0,0.0685
0.9,0.0,0.0078
0.9,0.0,0.0091
0.9,0.0,0.01
0.9,0.0,0.0113
0.9,0.0,0.1241
0.9,0.0,0.0124
0.9,0.0,0.137
0.9,0.0,0.0167
0.9,0.0,0.0176
0.9,0.0,0.0189
0.8,0.0,0.0179
0.7,0.0,0.0162
0.8,0.125,0.0154
0.7,0.0,0.015
1.0,0.3,0.0118
0.9,0.0,0.0111
0.9,0.0,0.0124
0.9,0.0,0.0126
0.9,0.0,0.0139
0.9,0.0,0.1519
0.9,0.0,0.1648
0.8,0.0,0.1479
0.9,0.0,0.1611
0.8,0.0,0.1375
0.8,0.0,0.0144
0.7,0.0,0.0114
0.6,0.0,0.0108
0.6,0.0,0.1139
0.6,0.0,0.125
0.6,0.0,0.0131
0.6,0.0,0.0142
0.5,0.0,0.007
0.4,0.0,0.0017
0.4,0.0,0.025
0.4,0.0,0.0333
0.4,0.0,0.0417
0.4,0.0,0.0
0.4,0.0,0.0083
0.4,0.0,0.0167
0.4,0.0,0.025
0.3,0.0,0.0222
0.4,0.5,0.0083
0.4,0.0,0.0167
0.4,0.0,0.025
0.3,0.0,0.0278
0.5,0.4,0.0033
0.6,0.167,0.0022
0.6,0.0,0.0033
0.5,0.0,0.004
0.4,0.0,0.0042
0.7,0.429,0.0021
0.7,0.0,0.031
0.7,0.0,0.031
0.6,0.0,0.0056
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0028
0.6,0.0,0.0
0.6,0.0,0.0028
0.9,0.333,0.0019
0.9,0.0,0.0093
0.9,0.0,0.0007
0.9,0.0,0.0015
0.9,0.0,0.0015
0.9,0.0,0.0022
0.9,0.0,0.0039
0.9,0.0,0.005
0.9,0.0,0.0046
1.0,0.1,0.0047
1.0,0.0,0.0047
0.9,0.0,0.003
0.9,0.0,0.0389
0.8,0.0,0.0125
0.7,0.0,0.0048
0.7,0.0,0.0
0.8,0.125,0.0104
0.8,0.0,0.0042
0.8,0.0,0.0015
0.7,0.0,0.0017
0.7,0.0,0.0026
0.7,0.0,0.0167
0.7,0.0,0.0262
0.7,0.0,0.0017
0.7,0.0,0.0029
0.7,0.0,0.0017
0.7,0.0,0.001
0.6,0.0,0.0011
0.6,0.0,0.0111
0.5,0.0,0.0
0.6,0.0,0.0056
0.5,0.0,0.0
0.8,0.375,0.0104
0.8,0.0,0.001
0.8,0.0,0.0229
0.8,0.0,0.0023
0.7,0.0,0.0026
0.7,0.0,0.0238
0.7,0.0,0.0357
0.8,0.125,0.0292
0.7,0.0,0.0429
0.6,0.0,0.0222
0.6,0.0,0.0333
0.6,0.0,0.0222
0.6,0.0,0.0194
0.6,0.0,0.0139
0.6,0.0,0.025
0.6,0.0,0.0194
0.7,0.143,0.0095
0.7,0.0,0.0007
0.7,0.0,0.0014
0.7,0.0,0.0012
0.7,0.0,0.0019
0.7,0.0,0.001
0.7,0.0,0.0024
0.7,0.0,0.0095
0.7,0.0,0.0071
0.6,0.0,0.0
1.0,0.4,0.0
1.0,0.0,0.005
1.0,0.0,0.0117
1.0,0.0,0.0167
0.9,0.0,0.0074
1.0,0.1,0.0067
1.0,0.0,0.01
1.0,0.0,0.0183
0.9,0.0,0.0074
1.0,0.1,0.015
1.0,0.0,0.0217
0.9,0.0,0.0204
0.9,0.0,0.0015
0.8,0.0,0.0017
0.7,0.0,0.0012
0.8,0.125,0.0187
0.7,0.0,0.0095
0.7,0.0,0.0167
0.7,0.0,0.0143
0.8,0.125,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0125
0.8,0.0,0.0002
0.8,0.0,0.0063
0.8,0.0,0.0042
0.8,0.0,0.0063
0.8,0.0,0.0021
1.0,0.2,0.005
1.0,0.0,0.0083
1.0,0.0,0.01
1.0,0.0,0.0117
0.9,0.0,0.013
1.0,0.1,0.0017
1.0,0.0,0.0083
1.0,0.0,0.0083
1.0,0.0,0.0015
0.9,0.0,0.0007
1.0,0.1,0.0002
1.0,0.0,0.0003
1.0,0.0,0.0012
1.0,0.0,0.0012
1.0,0.0,0.0018
1.0,0.0,0.0027
0.9,0.0,0.0007
0.9,0.0,0.0015
0.8,0.0,0.0002
0.8,0.0,0.0187
1.0,0.2,0.0167
1.0,0.0,0.0018
1.0,0.0,0.0008
1.0,0.0,0.002
1.0,0.167,0.0001
1.0,0.0,0.0007
1.0,0.0,0.001
1.0,0.0,0.0017
1.0,0.0,0.0014
1.0,0.091,0.0003
1.0,0.0,0.0008
1.0,0.0,0.0007
1.0,0.0,0.0012
1.0,0.0,0.0013
1.0,0.0,0.0017
1.0,0.1,0.0008
1.0,0.0,0.0012
1.0,0.0,0.0018
1.0,0.0,0.0018
0.9,0.0,0.0013
1.0,0.25,0.0017
1.0,0.0,0.0024
1.0,0.0,0.0021
1.0,0.0,0.0027
1.0,0.0,0.0011
1.0,0.0,0.0007
1.0,0.0,0.001
1.0,0.0,0.002
1.0,0.0,0.002
1.0,0.0,0.0018
1.0,0.0,0.0005
1.0,0.083,0.0004
1.0,0.0,0.0006
1.0,0.0,0.0006
1.0,0.0,0.0006
1.0,0.0,0.0007
1.0,0.0,0.0004
1.0,0.0,0.0
1.0,0.0,0.0004
1.0,0.0,0.0
1.0,0.091,0.0005
1.0,0.0,0.0003
1.0,0.0,0.0008
0.9,0.0,0.0022
0.8,0.0,0.0008
1.0,0.273,0.0091
1.0,0.0,0.005
1.0,0.091,0.0091
1.0,0.0,0.0136
1.0,0.0,0.0018
1.0,0.0,0.0023
1.0,0.0,0.003
1.0,0.0,0.0035
1.0,0.0,0.0042
1.0,0.0,0.0047
1.0,0.0,0.0035
1.0,0.0,0.003
0.9,0.0,0.002
0.8,0.0,0.0008
0.8,0.0,0.0006
0.8,0.0,0.0006
0.8,0.0,0.0006
0.8,0.0,0.0006
0.8,0.0,0.0013
1.0,0.2,0.0007
0.9,0.0,0.002
