mac_fill,flood_pressure,avg_age
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.6,0.0,0.0
0.9,0.0,0.0037
0.9,0.0,0.0074
0.9,0.0,0.0013
0.9,0.0,0.0015
0.8,0.0,0.0013
0.8,0.0,0.0
0.9,0.111,0.0074
0.8,0.0,0.0042
0.7,0.0,0.0024
0.7,0.143,0.0
0.8,0.25,0.0021
0.8,0.125,0.0021
0.9,0.111,0.0111
0.8,0.0,0.0063
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0002
0.7,0.0,0.0
0.7,0.0,0.0002
0.9,0.222,0.0013
0.9,0.0,0.0019
0.9,0.0,0.0013
0.8,0.0,0.0006
0.7,0.0,0.0014
0.9,0.222,0.0093
0.9,0.0,0.0022
0.9,0.0,0.0015
0.8,0.0,0.0021
0.7,0.0,0.001
0.9,0.222,0.013
0.9,0.0,0.0148
0.8,0.0,0.0042
0.7,0.0,0.0
0.7,0.0,0.0024
0.8,0.125,0.0021
0.7,0.0,0.0024
0.7,0.0,0.0
0.8,0.0,0.0021
0.7,0.0,0.0
0.7,0.143,0.0
0.8,0.125,0.0021
1.0,0.2,0.0017
1.0,0.0,0.0033
1.0,0.0,0.01
1.0,0.0,0.0133
0.9,0.0,0.0093
0.8,0.0,0.0021
0.8,0.0,0.0063
1.1,0.273,0.0091
1.1,0.0,0.0091
1.1,0.0,0.0076
1.0,0.0,0.0067
1.0,0.0,0.0033
1.1,0.091,0.0045
1.1,0.0,0.0045
1.1,0.0,0.0091
1.1,0.0,0.0106
1.1,0.0,0.0152
1.0,0.0,0.01
0.9,0.0,0.0037
0.9,0.0,0.0074
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0
0.8,0.0,0.0
0.8,0.0,0.0021
0.8,0.0,0.0063
0.8,0.0,0.0063
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0167
0.7,0.0,0.0167
0.7,0.0,0.0167
0.8,0.0,0.0146
0.8,0.0,0.0063
0.8,0.0,0.0063
0.8,0.0,0.0104
0.7,0.0,0.0024
0.7,0.0,0.0048
0.7,0.0,0.0024
0.7,0.0,0.0048
0.7,0.0,0.0024
0.7,0.0,0.0095
0.7,0.0,0.0071
0.7,0.0,0.0095
0.7,0.0,0.0024
0.7,0.0,0.0119
0.7,0.0,0.0
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0002
0.7,0.0,0.0
0.7,0.0,0.0002
0.7,0.0,0.0
0.7,0.0,0.0
0.7,0.0,0.0002
0.7,0.0,0.0
0.7,0.0,0.0024
0.7,0.0,0.0
0.7,0.0,0.0024
